 2.235341966E-01 -2.158004940E-01
 2.376268953E-01 -2.300551832E-01
 2.514457107E-01 -2.445752919E-01
 2.649838924E-01 -2.593574822E-01
 2.781994045E-01 -2.744288743E-01
 2.910800874E-01 -2.897872031E-01
 3.036144078E-01 -3.054293692E-01
 3.157989085E-01 -3.213455975E-01
 3.276275098E-01 -3.375281990E-01
 3.390865028E-01 -3.539745808E-01
 3.501793146E-01 -3.706704080E-01
 3.609111011E-01 -3.876003027E-01
 3.712973893E-01 -4.047445059E-01
 3.813835084E-01 -4.220669866E-01
 3.910534084E-01 -4.396250844E-01
 4.004541934E-01 -4.573287964E-01
 4.095331132E-01 -4.751999080E-01
 4.183331132E-01 -4.932101071E-01
 4.268465936E-01 -5.113573074E-01
 4.350692928E-01 -5.296382904E-01
 4.430668056E-01 -5.480188131E-01
 4.508101046E-01 -5.665079355E-01
 4.583216012E-01 -5.850921869E-01
 4.655925035E-01 -6.037721038E-01
 4.724560976E-01 -6.217421889E-01
 4.782818854E-01 -6.372178793E-01
 4.832518995E-01 -6.506522894E-01
 4.875997007E-01 -6.624988914E-01
 4.914830029E-01 -6.730552912E-01
 4.949814081E-01 -6.825971007E-01
 4.981831908E-01 -6.913284063E-01
 5.011355877E-01 -6.993514299E-01
 5.038548708E-01 -7.067704797E-01
 5.063863993E-01 -7.136629224E-01
 5.087569952E-01 -7.201074958E-01
 5.109874010E-01 -7.261713147E-01
 5.130984783E-01 -7.319172025E-01
 5.150781274E-01 -7.373201847E-01
 5.169435740E-01 -7.424097061E-01
 5.187538266E-01 -7.473456860E-01
 5.205004811E-01 -7.521122098E-01
 5.222315788E-01 -7.568369508E-01
 5.239782929E-01 -7.615284324E-01
 5.256937146E-01 -7.662399411E-01
 5.283746719E-01 -7.704151273E-01
 5.325329900E-01 -7.730879188E-01
 5.374661088E-01 -7.736171484E-01
 5.421633720E-01 -7.718694806E-01
 5.454320908E-01 -7.681121230E-01
 5.467399955E-01 -7.633299828E-01
