 2.345290035E-01 1.416180283E-01
 3.570200130E-02 -1.302389950E-01
 3.521599993E-02 -1.300099939E-01
 3.449700028E-02 -1.293989867E-01
 3.383899853E-02 -1.277939826E-01
 3.376299888E-02 -1.240619868E-01
 3.434500098E-02 -1.203769892E-01
 3.519500047E-02 -1.167270094E-01
 3.617399931E-02 -1.131130010E-01
 3.724300116E-02 -1.095340103E-01
 3.839699924E-02 -1.059799939E-01
 3.964100033E-02 -1.024539918E-01
 4.098099843E-02 -9.896500409E-02
 4.239699990E-02 -9.550701082E-02
 4.383800179E-02 -9.205900133E-02
 4.528899863E-02 -8.861599863E-02
 4.678399861E-02 -8.519299328E-02
 4.834499955E-02 -8.179898560E-02
 4.994799942E-02 -7.842500508E-02
 5.157500133E-02 -7.506300509E-02
 5.323600024E-02 -7.171799242E-02
 5.494299904E-02 -6.839798391E-02
 5.666900054E-02 -6.508700550E-02
 5.837700143E-02 -6.176699698E-02
 6.008699909E-02 -5.844898522E-02
 6.185400113E-02 -5.516199768E-02
 6.368300319E-02 -5.190800130E-02
 6.553100049E-02 -4.866500199E-02
 6.738000363E-02 -4.542399943E-02
 6.925799698E-02 -4.219998419E-02
 7.117699832E-02 -3.899900615E-02
 7.311400026E-02 -3.581000865E-02
 7.505100220E-02 -3.262101114E-02
 7.699800283E-02 -2.943898737E-02
 7.897300273E-02 -2.627401054E-02
 8.097899705E-02 -2.312798798E-02
 8.301100135E-02 -1.999999583E-02
 8.506400138E-02 -1.688499749E-02
 8.713000268E-02 -1.377900038E-02
 8.920899779E-02 -1.068200264E-02
 9.131000191E-02 -7.599995006E-03
 9.343799949E-02 -4.535988439E-03
 9.559600055E-02 -1.493022544E-03
 9.778200090E-02 1.530005829E-03
 9.999299794E-02 4.534974229E-03
 1.022230014E-01 7.524981629E-03
 1.044699997E-01 1.050300803E-02
 1.067320034E-01 1.347000804E-02
 1.090039983E-01 1.642902195E-02
 1.112829968E-01 1.938302815E-02
 1.135820001E-01 2.232201397E-02
 1.159219965E-01 2.522899210E-02
 1.182970032E-01 2.810700238E-02
 1.206850037E-01 3.097499907E-02
 1.230790019E-01 3.383798897E-02
 1.254979968E-01 3.667999804E-02
 1.279470026E-01 3.949601948E-02
 1.304029971E-01 4.230697453E-02
 1.328500062E-01 4.512698948E-02
 1.353050023E-01 4.793901742E-02
 1.377909929E-01 5.072499812E-02
 1.403020024E-01 5.348999798E-02
 1.428250074E-01 5.624200404E-02
 1.453530043E-01 5.899198353E-02
 1.478790045E-01 6.174398959E-02
 1.504079998E-01 6.449301541E-02
 1.529510021E-01 6.723000109E-02
 1.555079967E-01 6.995500624E-02
 1.580619961E-01 7.268299162E-02
 1.606120020E-01 7.541598380E-02
 1.631820053E-01 7.813002169E-02
 1.657879949E-01 8.081002533E-02
 1.683979928E-01 8.348800242E-02
 1.709820032E-01 8.619101346E-02
 1.735669971E-01 8.889402449E-02
 1.761890054E-01 9.156198800E-02
 1.788309962E-01 9.421099722E-02
 1.814509928E-01 9.688301384E-02
 1.840579957E-01 9.956802428E-02
 1.867009997E-01 1.022179872E-01
 1.893900037E-01 1.048230082E-01
 1.920890063E-01 1.074199826E-01
 1.947769970E-01 1.100270301E-01
 1.974679977E-01 1.126330048E-01
 2.001740038E-01 1.152240187E-01
 2.029010057E-01 1.177939922E-01
 2.056529969E-01 1.203379780E-01
 2.084230036E-01 1.228630096E-01
 2.112060040E-01 1.253780276E-01
 2.139959931E-01 1.278830320E-01
 2.167910039E-01 1.303799897E-01
 2.196040004E-01 1.328619868E-01
 2.224510014E-01 1.353179961E-01
 2.253350019E-01 1.377310306E-01
 2.282380015E-01 1.400749832E-01
 2.314600050E-01 1.420700103E-01
 2.331400067E-01 1.421499997E-01
 2.340719998E-01 1.418560296E-01
 2.345290035E-01 1.416180283E-01
 2.348259985E-01 1.413989812E-01
 2.352100015E-01 1.410359889E-01
 2.355329990E-01 1.406310350E-01
 2.357150018E-01 1.403200179E-01
 2.358829975E-01 1.398490220E-01
 2.360479981E-01 1.389070302E-01
 2.357359976E-01 1.373120099E-01
 2.334019989E-01 1.344270259E-01
 2.308939993E-01 1.318050176E-01
 2.283280045E-01 1.291780025E-01
 2.257920057E-01 1.265199929E-01
 2.233369946E-01 1.238070279E-01
 2.209820002E-01 1.210119873E-01
 2.187130004E-01 1.181429774E-01
 2.164729983E-01 1.152500063E-01
 2.142270058E-01 1.123650223E-01
 2.119890004E-01 1.094750315E-01
 2.097720057E-01 1.065690070E-01
 2.075700015E-01 1.036530286E-01
 2.053769976E-01 1.007310301E-01
 2.031970024E-01 9.780003130E-02
 2.010380030E-01 9.485401213E-02
 1.988909990E-01 9.190000594E-02
 1.967370063E-01 8.895100653E-02
 1.945849955E-01 8.600200713E-02
 1.924609989E-01 8.303399384E-02
 1.903699934E-01 8.004201949E-02
 1.882849932E-01 7.704801857E-02
 1.861909926E-01 7.405902445E-02
 1.841070056E-01 7.106502354E-02
 1.820459962E-01 6.805498898E-02
 1.799959987E-01 6.503798068E-02
 1.779419929E-01 6.202502549E-02
 1.758880019E-01 5.901099741E-02
 1.738449931E-01 5.599100888E-02
 1.718170047E-01 5.296100676E-02
 1.698070019E-01 4.991902411E-02
 1.678130031E-01 4.686798155E-02
 1.658229977E-01 4.381401837E-02
 1.638299972E-01 4.076202214E-02
 1.618289948E-01 3.771598637E-02
 1.598249972E-01 3.467197716E-02
 1.578480005E-01 3.161002696E-02
 1.559109986E-01 2.852399647E-02
 1.539739966E-01 2.543701231E-02
 1.519979984E-01 2.237601578E-02
 1.499969959E-01 1.933099329E-02
 1.479990035E-01 1.628400385E-02
 1.460099965E-01 1.323099341E-02
 1.440259963E-01 1.017500367E-02
 1.420380026E-01 7.121994626E-03
 1.400340050E-01 4.078998696E-03
 1.380120069E-01 1.047983067E-03
 1.359820068E-01 -1.978025539E-03
 1.339450032E-01 -4.998997319E-03
 1.318899989E-01 -8.007005788E-03
 1.298120022E-01 -1.100100670E-02
 1.277379990E-01 -1.399700437E-02
