 -5.092863441E-01 -1.000000000E+00
 -4.781721532E-01 -9.844868183E-01
 -4.460161328E-01 -9.712613225E-01
 -4.132971764E-01 -9.594871402E-01
 -3.803192079E-01 -9.483390450E-01
 -3.472911417E-01 -9.374173284E-01
 -3.142712712E-01 -9.265348315E-01
 -2.812526226E-01 -9.155800343E-01
 -2.482670397E-01 -9.044990540E-01
 -2.153506428E-01 -8.932653666E-01
 -1.824762970E-01 -8.818424344E-01
 -1.496852636E-01 -8.702229857E-01
 -1.169746295E-01 -8.583874702E-01
 -8.435010910E-02 -8.463206887E-01
 -5.181592330E-02 -8.340072632E-01
 -1.938048005E-02 -8.214330673E-01
 1.294542290E-02 -8.085845113E-01
 4.515461624E-02 -7.954454422E-01
 7.723827660E-02 -7.819998264E-01
 1.091870144E-01 -7.682379484E-01
 1.409937888E-01 -7.541536689E-01
 1.726524681E-01 -7.397384644E-01
 2.041543722E-01 -7.249834538E-01
 2.354898602E-01 -7.098780274E-01
 2.666481137E-01 -6.944104433E-01
 2.976170480E-01 -6.785671115E-01
 3.283829093E-01 -6.623331904E-01
 3.589302599E-01 -6.456918716E-01
 3.892415762E-01 -6.286246777E-01
 4.192968905E-01 -6.111109853E-01
 4.490738213E-01 -5.931279659E-01
 4.785469770E-01 -5.746501088E-01
 5.076860785E-01 -5.556500554E-01
 5.364567041E-01 -5.360975862E-01
 5.648226738E-01 -5.159646273E-01
 5.927498341E-01 -4.952222407E-01
 6.202011704E-01 -4.738394618E-01
 6.471473575E-01 -4.517742991E-01
 6.735640168E-01 -4.289727211E-01
 6.994187832E-01 -4.053776562E-01
 7.246515155E-01 -3.809478283E-01
 7.492528558E-01 -3.555793762E-01
 7.733480930E-01 -3.289875388E-01
 7.970692515E-01 -3.007922471E-01
 8.202914596E-01 -2.708277106E-01
 8.425447345E-01 -2.393762767E-01
 8.635310531E-01 -2.065789849E-01
 8.833429813E-01 -1.724694222E-01
 9.022411704E-01 -1.375540048E-01
 9.206272364E-01 -1.022905409E-01
 9.390588999E-01 -6.700183451E-02
 9.582558870E-01 -3.196744993E-02
 9.789247513E-01 2.080233768E-03
 1.001525760E+00 3.364271298E-02
 1.025946736E+00 6.067254767E-02
 1.051845670E+00 8.185865730E-02
 1.079613686E+00 9.723988920E-02
 1.110842943E+00 1.076764315E-01
 1.145854115E+00 1.138672680E-01
 1.183582544E+00 1.162210852E-01
 1.222387552E+00 1.154272482E-01
 1.260923982E+00 1.125052869E-01
 1.298175573E+00 1.089123040E-01
 1.333347678E+00 1.030009761E-01
 1.367062569E+00 9.056162089E-02
 1.401477575E+00 7.345164567E-02
 1.437296152E+00 5.262199417E-02
 1.474057913E+00 2.829843014E-02
 1.511014223E+00 9.252293746E-17
 1.511014223E+00 9.252293746E-17
 1.547531247E+00 -3.415392339E-02
 1.579180121E+00 -6.978922337E-02
 1.605199337E+00 -1.038538516E-01
 1.626919270E+00 -1.360927522E-01
 1.645609379E+00 -1.672778130E-01
 1.661619425E+00 -1.988550872E-01
 1.674517035E+00 -2.314852625E-01
 1.683760643E+00 -2.652216852E-01
 1.689161181E+00 -2.997626960E-01
 1.691139817E+00 -3.346670866E-01
 1.690033436E+00 -3.696129322E-01
 1.686027050E+00 -4.043469131E-01
 1.679189324E+00 -4.386346638E-01
 1.669492245E+00 -4.722248018E-01
 1.656825781E+00 -5.048106313E-01
 1.641013145E+00 -5.359873176E-01
 1.621838331E+00 -5.652090311E-01
 1.599261403E+00 -5.918883085E-01
 1.573701859E+00 -6.157307625E-01
 1.545717120E+00 -6.366788745E-01
 1.515855074E+00 -6.548554897E-01
 1.484585881E+00 -6.704980135E-01
 1.452285647E+00 -6.838916540E-01
 1.419241071E+00 -6.953276396E-01
 1.385660529E+00 -7.050811052E-01
 1.351693988E+00 -7.134005427E-01
 1.317451835E+00 -7.205048800E-01
 1.283013344E+00 -7.265872955E-01
 1.248435140E+00 -7.318186164E-01
 1.213758111E+00 -7.363513708E-01
 1.179012179E+00 -7.403242588E-01
 1.144218922E+00 -7.438545227E-01
 1.109388947E+00 -7.470022440E-01
 1.074529886E+00 -7.498115301E-01
 1.039648414E+00 -7.523265481E-01
 1.004749656E+00 -7.545913458E-01
 9.698383808E-01 -7.566497326E-01
 9.349178076E-01 -7.585451603E-01
 8.999908566E-01 -7.603208423E-01
 8.650600314E-01 -7.620195150E-01
 8.301274180E-01 -7.636834979E-01
 7.951951027E-01 -7.653548121E-01
 7.602654696E-01 -7.670750022E-01
 7.253403664E-01 -7.688850760E-01
 6.904222369E-01 -7.708258033E-01
 6.555138826E-01 -7.729372978E-01
 6.206188202E-01 -7.752594352E-01
 5.857409239E-01 -7.778231502E-01
 5.508819818E-01 -7.806346416E-01
 5.160440803E-01 -7.836958766E-01
 4.812293947E-01 -7.870098352E-01
 4.464400709E-01 -7.905803323E-01
 4.116781652E-01 -7.944120765E-01
 3.769468963E-01 -7.985106707E-01
 3.422492445E-01 -8.028829694E-01
 3.075884283E-01 -8.075366020E-01
 2.729680240E-01 -8.124807477E-01
 2.383918464E-01 -8.177257776E-01
 2.038640678E-01 -8.232836723E-01
 1.693907678E-01 -8.291678429E-01
 1.349775493E-01 -8.353939056E-01
 1.006303802E-01 -8.419796824E-01
 6.635806710E-02 -8.489447832E-01
 3.216657788E-02 -8.562940359E-01
 -1.941823168E-03 -8.640084863E-01
 -3.597464412E-02 -8.720708489E-01
 -6.992235035E-02 -8.804603219E-01
 -1.037971005E-01 -8.891617656E-01
 -1.375936568E-01 -8.981555104E-01
 -1.713135540E-01 -9.074227214E-01
 -2.049755156E-01 -9.169476628E-01
 -2.385690510E-01 -9.267026186E-01
 -2.720922530E-01 -9.366548657E-01
 -3.055713475E-01 -9.467661381E-01
 -3.390285075E-01 -9.569662213E-01
 -3.724824488E-01 -9.671384692E-01
 -4.060287774E-01 -9.771150947E-01
 -4.399272501E-01 -9.865226746E-01
 -4.743494093E-01 -9.944918156E-01
 -5.092863441E-01 -1.000000000E+00
