 -1.436972809E+01 -2.955224037E+01
 -1.434516430E+01 -2.953460503E+01
 -1.338048458E+01 -2.913784027E+01
 -1.239891529E+01 -2.878461456E+01
 -1.140957642E+01 -2.845017242E+01
 -1.041873455E+01 -2.812252045E+01
 -9.428137779E+00 -2.779604340E+01
 -8.437578201E+00 -2.746740150E+01
 -7.448010921E+00 -2.713497162E+01
 -6.460519314E+00 -2.679796219E+01
 -5.474288940E+00 -2.645527267E+01
 -4.490557671E+00 -2.610668945E+01
 -3.509238958E+00 -2.575162506E+01
 -2.530503273E+00 -2.538962173E+01
 -1.554477692E+00 -2.502021790E+01
 -5.814144015E-01 -2.464299202E+01
 3.883627057E-01 -2.425753593E+01
 1.354638457E+00 -2.386336327E+01
 2.317148209E+00 -2.345999527E+01
 3.275610447E+00 -2.304713821E+01
 4.229813576E+00 -2.262460899E+01
 5.179574013E+00 -2.219215393E+01
 6.124630928E+00 -2.174950409E+01
 7.064695835E+00 -2.129634094E+01
 7.999443531E+00 -2.083231354E+01
 8.928510666E+00 -2.035701370E+01
 9.851487160E+00 -1.986999512E+01
 1.076790810E+01 -1.937075615E+01
 1.167724705E+01 -1.885873985E+01
 1.257890701E+01 -1.833333015E+01
 1.347221470E+01 -1.779383850E+01
 1.435640907E+01 -1.723950386E+01
 1.523058128E+01 -1.666950226E+01
 1.609370041E+01 -1.608292770E+01
 1.694467926E+01 -1.547893906E+01
 1.778249550E+01 -1.485666752E+01
 1.860603523E+01 -1.421518326E+01
 1.941442108E+01 -1.355322838E+01
 2.020692062E+01 -1.286918163E+01
 2.098256302E+01 -1.216133022E+01
 2.173954391E+01 -1.142843437E+01
 2.247758675E+01 -1.066738129E+01
 2.320044327E+01 -9.869626045E+00
 2.391207695E+01 -9.023767471E+00
 2.460874367E+01 -8.124831200E+00
 2.527634048E+01 -7.181287766E+00
 2.590593147E+01 -6.197369576E+00
 2.650028992E+01 -5.174082756E+00
 2.706723404E+01 -4.126620293E+00
 2.761881828E+01 -3.068716288E+00
 2.817176819E+01 -2.010055065E+00
 2.874767685E+01 -9.590235353E-01
 2.936774254E+01 6.240701303E-02
 3.004577255E+01 1.009281397E+00
 3.077840424E+01 1.820176363E+00
 3.155537033E+01 2.455759525E+00
 3.238841248E+01 2.917196751E+00
 3.332528687E+01 3.230292797E+00
 3.437562561E+01 3.416018009E+00
 3.550747681E+01 3.486632824E+00
