VARIABLES = "X" "Y" 
  0.3056709E+02 -0.4046592E+02
  0.2987235E+02 -0.3712361E+02
  0.2915214E+02 -0.3378267E+02
  0.2841132E+02 -0.3044941E+02
  0.2765273E+02 -0.2713267E+02
  0.2687748E+02 -0.2384347E+02
  0.2608515E+02 -0.2059475E+02
  0.2527415E+02 -0.1740102E+02
  0.2444187E+02 -0.1427808E+02
  0.2358502E+02 -0.1124275E+02
  0.2269987E+02 -0.8312490E+01
  0.2178251E+02 -0.5505160E+01
  0.2082910E+02 -0.2838710E+01
  0.1983615E+02 -0.3308400E+00
  0.1880075E+02  0.2001260E+01
  0.1772090E+02  0.4141230E+01
  0.1659569E+02  0.6073870E+01
  0.1542562E+02  0.7785390E+01
  0.1421281E+02  0.9263750E+01
  0.1296134E+02  0.1049896E+02
  0.1167741E+02  0.1148338E+02
  0.1036970E+02  0.1221202E+02
  0.9049550E+01  0.1268282E+02
  0.7731300E+01  0.1289701E+02
  0.6432460E+01  0.1285936E+02
  0.5174050E+01  0.1257851E+02
  0.3980850E+01  0.1206728E+02
  0.2881600E+01  0.1134292E+02
  0.1909350E+01  0.1042750E+02
  0.1101640E+01  0.9348130E+01
  0.6005100E+00  0.8384220E+01
  0.4938800E+00  0.8119770E+01
  0.3989300E+00  0.7855420E+01
  0.3147700E+00  0.7591120E+01
  0.2407500E+00  0.7326940E+01
  0.1765200E+00  0.7063030E+01
  0.1219200E+00  0.6799620E+01
  0.7700000E-01  0.6537040E+01
  0.4197000E-01  0.6275650E+01
  0.1721000E-01  0.6015870E+01
  0.3180000E-02  0.5758150E+01
  0.4300000E-03  0.5502970E+01
  0.9600000E-02  0.5250830E+01
  0.3133000E-01  0.5002210E+01
  0.6627000E-01  0.4757580E+01
  0.1150500E+00  0.4517410E+01
  0.1782400E+00  0.4282090E+01
  0.2563500E+00  0.4052010E+01
  0.3497500E+00  0.3827460E+01
  0.4587100E+00  0.3608680E+01
  0.5833200E+00  0.3395810E+01
  0.7234600E+00  0.3188900E+01
  0.8788300E+00  0.2987900E+01
  0.1048860E+01  0.2792630E+01
  0.1232700E+01  0.2602760E+01
  0.1429230E+01  0.2417840E+01
  0.1636970E+01  0.2237260E+01
  0.1854090E+01  0.2060230E+01
  0.2078390E+01  0.1885770E+01
  0.2307230E+01  0.1712730E+01
  0.2976620E+01  0.1207980E+01
  0.4078030E+01  0.3582600E+00
  0.5169130E+01 -0.5139200E+00
  0.6248880E+01 -0.1414140E+01
  0.7316350E+01 -0.2347330E+01
  0.8370830E+01 -0.3317800E+01
  0.9411700E+01 -0.4329260E+01
  0.1043850E+02 -0.5384850E+01
  0.1145089E+02 -0.6487140E+01
  0.1244863E+02 -0.7638200E+01
  0.1343159E+02 -0.8839550E+01
  0.1439973E+02 -0.1009225E+02
  0.1535307E+02 -0.1139687E+02
  0.1629172E+02 -0.1275355E+02
  0.1721582E+02 -0.1416199E+02
  0.1812559E+02 -0.1562150E+02
  0.1902125E+02 -0.1713099E+02
  0.1990306E+02 -0.1868903E+02
  0.2077127E+02 -0.2029384E+02
  0.2162618E+02 -0.2194332E+02
  0.2246802E+02 -0.2363508E+02
  0.2329704E+02 -0.2536645E+02
  0.2411345E+02 -0.2713450E+02
  0.2491740E+02 -0.2893610E+02
  0.2570899E+02 -0.3076786E+02
  0.2648828E+02 -0.3262625E+02
  0.2725522E+02 -0.3450754E+02
  0.2800970E+02 -0.3640787E+02
  0.2875149E+02 -0.3832325E+02
  0.2948026E+02 -0.4024958E+02
  0.2967691E+02 -0.4077649E+02
  0.2970000E+02 -0.4083456E+02
  0.2972528E+02 -0.4089071E+02
  0.2975353E+02 -0.4094389E+02
  0.2978529E+02 -0.4099324E+02
  0.2982087E+02 -0.4103797E+02
  0.2986032E+02 -0.4107748E+02
  0.2990351E+02 -0.4111125E+02
  0.2995014E+02 -0.4113890E+02
  0.2999974E+02 -0.4116016E+02
  0.3005172E+02 -0.4117483E+02
  0.3010540E+02 -0.4118283E+02
  0.3015999E+02 -0.4118417E+02
  0.3021468E+02 -0.4117891E+02
  0.3026859E+02 -0.4116722E+02
  0.3032084E+02 -0.4114932E+02
  0.3037058E+02 -0.4112548E+02
  0.3041698E+02 -0.4109603E+02
  0.3045928E+02 -0.4106134E+02
  0.3049680E+02 -0.4102185E+02
  0.3052896E+02 -0.4097798E+02
  0.3055533E+02 -0.4093019E+02
  0.3057562E+02 -0.4087900E+02
  0.3058973E+02 -0.4082487E+02
  0.3059775E+02 -0.4076832E+02
  0.3060001E+02 -0.4070983E+02
  0.3059708E+02 -0.4064990E+02
  0.3058980E+02 -0.4058898E+02
  0.3057931E+02 -0.4052752E+02
  0.3056709E+02 -0.4046592E+02
